StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q2,Q3,Q3,Q4,Q5,Q6,Q7,Q7_6_TEXT,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q120,Q121,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q131,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q139,Q140,Q141,Q142,Q143,Q144,Q145,Q8,Q9,Q10,Q11,Q11_11_TEXT,Q12,Q12_11_TEXT,Q13,Q14,disasterfs_supply_1,disasterfs_selection_1,disasterfs_kinds_1,disasterfs_quality_1,disasterfs_safe_1,disasterfs_transport_1,disasterfs_barriers_1,disasterfs_health_1,disasterfs_worry_1,disasterfs_enjoy_1,disasterfs_cook_1,disasterfs_equipment_1,disasterfs_services_1,disasterfs_budget_1,disasterfs_foodaid_1,Q17_18_1,disasterfs_supply_2,disasterfs_selection_2,disasterfs_kinds_2,disasterfs_quality_2,disasterfs_safe_2,disasterfs_transport_2,disasterfs_barriers_2,disasterfs_health_2,disasterfs_worry_2,disasterfs_enjoy_2,disasterfs_cook_2,disasterfs_equipment_2,disasterfs_services_2,disasterfs_budget_2,disasterfs_foodaid_2,Q17_18_2,disasterfs_supply_3,disasterfs_selection_3,disasterfs_kinds_3,disasterfs_quality_3,disasterfs_safe_3,disasterfs_transport_3,disasterfs_barriers_3,disasterfs_health_3,disasterfs_worry_3,disasterfs_enjoy_3,disasterfs_cook_3,disasterfs_equipment_3,disasterfs_services_3,disasterfs_budget_3,disasterfs_foodaid_3,Q17_18_3,Q16#1_1,Q16#1_2,Q16#1_3,Q16#1_4,Q16#1_5,Q16#1_6,Q16#1_7,Q16#1_8,Q16#1_9,Q16#1_10,Q16#1_11,Q16#1_12,Q16#1_13,Q16#1_14,Q16#1_14_TEXT,Q16#2_1,Q16#2_2,Q16#2_3,Q16#2_4,Q16#2_5,Q16#2_6,Q16#2_7,Q16#2_8,Q16#2_9,Q16#2_10,Q16#2_11,Q16#2_12,Q16#2_13,Q16#2_14,Q16#2_14_TEXT,Q17#1_1,Q17#1_2,Q17#1_3,Q17#1_4,Q17#2_1,Q17#2_2,Q17#2_3,Q17#2_4,Q17#3_1,Q17#3_2,Q17#3_3,Q17#3_4,Q18#1_1,Q18#2_1,Q18#3_1,Q19#1_1,Q19#2_1,Q19#3_1,Q20#1_1,Q20#1_2,Q20#1_3,Q20#1_4,Q20#1_5,Q20#1_6,Q20#1_7,Q20#1_8,Q20#1_9,Q20#1_9_TEXT,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_9_TEXT,Q20#3_1,Q20#3_2,Q20#3_3,Q20#3_4,Q20#3_5,Q20#3_6,Q20#3_7,Q20#3_8,Q20#3_9,Q20#3_9_TEXT,Q21#1_1,Q21#1_2,Q21#1_3,Q21#1_4,Q21#1_5,Q21#1_6,Q21#1_7,Q21#1_8,Q21#1_9,Q21#1_10,Q21#1_11,Q21#1_12,Q21#1_13,Q21#1_14,Q21#1_15,Q21#1_16,Q21#1_17,Q21#1_17_TEXT,Q21#2_1,Q21#2_2,Q21#2_3,Q21#2_4,Q21#2_5,Q21#2_6,Q21#2_7,Q21#2_8,Q21#2_9,Q21#2_10,Q21#2_11,Q21#2_12,Q21#2_13,Q21#2_14,Q21#2_15,Q21#2_16,Q21#2_17,Q21#2_17_TEXT,Q21#3_1,Q21#3_2,Q21#3_3,Q21#3_4,Q21#3_5,Q21#3_6,Q21#3_7,Q21#3_8,Q21#3_9,Q21#3_10,Q21#3_11,Q21#3_12,Q21#3_13,Q21#3_14,Q21#3_15,Q21#3_16,Q21#3_17,Q21#3_17_TEXT,Q22,Q22_5_TEXT,Q23#1_1,Q23#1_2,Q23#1_3,Q23#1_4,Q23#2_1,Q23#2_2,Q23#2_3,Q23#2_4,Q23#3_1,Q23#3_2,Q23#3_3,Q23#3_4,phq_nervous,phq_worry,gad_pleasure,gad_down,Q25,Q26,Q27,Q27_10_TEXT,Q70,Q71,Q72,Q73,Q74,Q74_2_TEXT,Q75,Q76,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q78,Q78_8_TEXT,Q153,Q154,Q161,Q79,Q81,Q82,Q82_6_TEXT,Q83,Q83_7_TEXT,Q84,Q155,opp,RISN,rid,V,Q_BallotBoxStuffing,Q_RelevantIDFraud,Q_TotalDuration,Q_CHL,transaction_id,SVID,tg,Region,clean,ResponseID,gc,term,LS,PS,Q_QualityScore,Q_Quality_TIMESTAMP
12/10/2025 15:58,12/10/2025 16:03,0,100,318,1,21-10-2025 10:14,R_1bT9WllEfLjDpkA,,anonymous,EN,1,1,1,1,2,2,2,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,6,N,2,"3,4,6",,"2,4,5,6",,1,1,1,2,3,4,3,2,1,2,3,4,3,2,1,2,3,4,3,1,4,1,3,2,1,2,2,1,2,3,4,3,2,1,3,4,3,1,2,3,3,2,1,2,3,4,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,,,,1,,,1,1,Ikrnfndnd,,1,,1,,1,,1,1,Ikrnfndnd,,,1,,,,1,,,Ikrnfndnd,1,,,,1,,,1,1,,,,1,1,,,,Bebebdndnfjf,,1,,1,,1,,1,,1,,1,,,1,,1,Bebebdndnfjf,,,1,,,,1,,,,1,,,,,1,,Bebebdndnfjf,2,,3,2,3,2,1,1,1,1,1,1,1,1,2,1,3,3,2,2,"1,2",,24,1,2,3,5,,3,5,0,0,0,0,0,"1,6",,1,1,2,2,1,4,,"3,5,6",,2,I don’t know,Qual2676-0927DisasterFoodSecurity,,,,,,318,anonymous,3JM93tIysYQEezl3ZSyTWL,44397453,,1_3_and_4,0,R_1bT9WllEfLjDpkA,1,,{Invalid Expression},378,15,2025-10-21T16:14:09.022Z
12/10/2025 15:59,12/10/2025 16:04,0,100,292,1,12/10/2025 16:04,R_7ptcd68X7YBtzGK,,anonymous,EN,1,1,1,2,1,2,2,,14,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Bibb,1,3,,1,,1,1,3,2,1,2,3,1,2,3,2,1,3,3,1,3,2,1,1,2,3,4,3,2,1,3,1,2,3,4,3,2,1,2,1,2,3,3,2,2,3,4,1,2,4,4,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,1,3,3,3,2,2,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,Wic,,1,1,1,1,1,1,1,1,Wic,1,1,1,1,1,1,1,1,1,Wic,1,,1,,1,,1,,1,,1,,1,,,1,,,,1,,1,,1,,1,,1,,1,,1,,,,,,1,,1,,1,,1,,1,,1,,,1,,,,2,,3,3,3,3,2,3,2,3,2,2,2,1,4,4,4,4,1,2,3,,25,1,2,3,3,,2,3,2,0,0,2,0,1,,1,1,4,3,1,1,,1,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,292,anonymous,7HVCqHGuKVEv7iKuehbEBZ,44397453,,1_3_and_4,0,R_7ptcd68X7YBtzGK,1,,{Invalid Expression},378,,
12/10/2025 15:57,12/10/2025 16:09,0,100,762,1,12/10/2025 16:09,R_14206KFuog4k2op,,anonymous,EN,1,1,1,1,2,1,2,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,8,Sandy,1,"1,3",,"1,4",,3,3,3,1,3,4,3,1,3,4,1,4,3,2,4,3,2,3,3,2,2,1,2,2,2,3,3,1,2,2,1,3,2,1,3,1,1,1,3,3,2,3,3,2,1,2,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,2,3,3,2,2,3,3,2,1,1,1,2,2,2,1,1,,,,1,1,1,1,None,,,1,1,1,,,1,1,None,,,,,,,,1,1,None,,1,,1,1,,1,1,1,,1,,1,1,,1,,,1,1,1,,,1,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,3,9,,48,2,1,3,2,11,2,4,0,0,0,5,0,5,,1,1,1,1,4,1,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,762,anonymous,5Zud8Up6TonF6SMjbhyEIa,44397442,,2_6_and_9,0,R_14206KFuog4k2op,1,,{Invalid Expression},367,,
12/10/2025 15:55,12/10/2025 16:11,0,100,937,1,12/10/2025 16:11,R_1uCaT2i1bWJ2ZHG,,anonymous,EN,1,1,1,1,1,1,5,,19,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4,6,,,,,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,4,2,1,1,2,1,1,1,4,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,2,2,2,3,1,1,2,3,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,3,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,3,1,,29,1,2,,7,,0,1,,,,,,2,,,,1,5,1,,,4,,,None of the kids are here for the ,Qual2676-0927DisasterFoodSecurity,,,,,,937,anonymous,0bMpwAfMQwYiiLgXjWhavW,44397442,,5_and_7,0,R_1uCaT2i1bWJ2ZHG,1,,{Invalid Expression},367,,
12/10/2025 16:07,12/10/2025 16:14,0,100,420,1,12/10/2025 16:14,R_7G0MtIz2ZZfH7ak,,anonymous,EN,1,1,1,1,1,2,2,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,8,Snowboarding ,3,"7,9",,8,,1,2,3,3,3,4,3,3,3,4,3,2,2,2,3,4,3,3,1,1,2,2,2,2,3,3,2,2,4,2,3,3,4,4,3,1,2,1,2,2,3,3,1,2,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,3,2,3,3,3,3,2,1,1,3,3,2,1,1,1,,,1,1,,,Prime ,,,,1,1,,,1,1,Prime ,,,,,,,,,,Prime ,1,1,,1,1,1,,1,1,1,1,,1,1,,,,Order out,,,1,,,,1,,,,,1,,,1,,,Order out,,,,,,,,,,,,,,,,1,1,Order out,2,,4,3,3,3,2,3,4,3,1,3,2,3,1,1,2,3,3,2,3,,39,2,2,3,5,,2,2,0,1,1,0,0,2,,1,1,4,2,3,1,,8,,2,No,Qual2676-0927DisasterFoodSecurity,,,,,,420,anonymous,14VKM9djImxBsYPhrETYrS,44397442,,1_3_and_4,0,R_7G0MtIz2ZZfH7ak,1,,{Invalid Expression},367,,
12/10/2025 16:06,12/10/2025 16:15,0,100,580,1,12/10/2025 16:15,R_1qgMRWtU8nMtmea,,anonymous,EN,1,1,1,1,1,2,2,,25,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,cold weather ,1,3,,6,,1,2,1,2,2,1,2,3,3,2,2,3,2,2,2,1,3,2,2,2,3,4,2,2,2,3,2,3,2,1,3,4,2,2,2,2,3,1,2,3,3,2,2,3,4,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,2,2,3,3,3,2,2,1,1,1,2,2,2,,1,,1,,1,,,1,plane ,1,,1,,1,,1,1,1,plane ,,,,,,,,,1,plane ,1,,,1,,1,,1,,,,1,,,,,,chicken ,,1,,1,,,1,,1,1,1,,1,1,1,,1,chicken ,,,1,,1,,,,,,,,,,,1,,chicken ,2,,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,1,2,5,,32,1,2,3,4,,4,3,2,1,1,1,o,2,,1,1,2,2,1,3,,1,,1,thank yall for the questions love it all ,Qual2676-0927DisasterFoodSecurity,,,,,,580,anonymous,3YHcsKuaLffFXhIjRtSDtL,44397453,,5_and_7,0,R_1qgMRWtU8nMtmea,1,,{Invalid Expression},378,,
12/10/2025 16:08,12/10/2025 16:16,0,100,487,1,12/10/2025 16:16,R_5dp4TAYRrg5y2GN,,anonymous,EN,1,1,1,1,1,2,2,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,10,,2,6,,5,,1,2,2,3,2,3,2,2,3,3,2,2,3,3,3,1,2,3,2,2,3,2,2,3,2,2,3,3,3,2,2,1,2,2,2,3,2,2,2,1,2,2,2,3,2,1,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,3,2,2,2,3,2,3,2,1,1,2,2,2,1,,,1,,,1,,,Other,,1,1,,,1,,1,1,Other,,,,,1,,1,1,,Other,,1,,,1,,,1,,,,,1,,1,1,1,Other,1,1,,,1,,1,,1,,1,1,,1,,,,Other,,,1,1,,1,,,,1,,,,,,,,Other,3,,3,2,3,3,3,2,3,2,2,3,2,3,2,2,3,3,2,2,"3,4,5,7",,21,1,2,3,7,,1,3,1,2,2,1,1,"1,2",,1,1,1,2,2,4,,4,,2,N/A,Qual2676-0927DisasterFoodSecurity,,,,,,487,anonymous,4NfXmOvjnksvDLcx4vHCZu,44397453,,2_6_and_9,0,R_5dp4TAYRrg5y2GN,1,,{Invalid Expression},378,,
12/10/2025 15:54,12/10/2025 16:17,0,100,1365,1,12/10/2025 16:17,R_1TGHe8BSXMVnANW,,anonymous,EN,1,1,1,1,2,2,2,,20,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Snow storm ,7,"1,2,5,8,10",,"1,8",,3,2,4,4,4,4,4,4,4,4,1,1,1,1,1,2,1,1,3,3,4,2,2,3,3,3,3,4,2,2,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,4,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,3,2,2,2,2,2,2,1,1,1,4,2,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,1,1,1,1,,,3,,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,4,"3,7",,68,2,1,3,5,,2,1,0,0,0,0,1,4,,1,1,4,1,5,4,,8,,1,No not at this time. ,Qual2676-0927DisasterFoodSecurity,,,,,,1365,anonymous,5sqU28FEdFILdxx6OPRzYv,44397453,,1_3_and_4,0,R_1TGHe8BSXMVnANW,1,,{Invalid Expression},378,,
12/10/2025 16:08,12/10/2025 16:19,0,100,625,1,21-10-2025 10:14,R_705OTtdtf0lwiYN,,anonymous,EN,1,1,1,1,1,2,2,,19,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Nope,7,"1,2,3,7",,"1,7",,1,3,3,2,3,2,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,1,1,,1,,,,1,Church ,,1,,1,,,,,1,Church ,,,,,,1,1,1,1,Church ,,1,,,,,1,,,,,,,,,1,,,1,,1,1,1,1,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,,,47,1,2,3,3,,2,2,0,9,0,0,0,"3,6",,1,1,2,1,2,"1,4",,,,1,Great survey ,Qual2676-0927DisasterFoodSecurity,,,,,,625,anonymous,38qvExwJenAu2DmyVJahkp,44397453,,5_and_7,0,R_705OTtdtf0lwiYN,1,,{Invalid Expression},378,4,2025-10-21T16:14:09.023Z
12/10/2025 16:16,12/10/2025 16:24,0,100,478,1,12/10/2025 16:24,R_3F59dks6dLsS95z,,anonymous,EN,1,1,1,1,1,2,2,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,8,Iran ,1,"1,5,8",,"1,8",,1,2,1,2,2,1,3,2,3,3,3,2,3,1,1,1,1,1,2,2,1,2,2,1,1,1,2,3,2,3,3,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,,,1,,1,,,,,1,,,1,,1,,,,,1,,,1,,1,,,,,1,1,,,1,,,1,,,1,1,,,,,,,1,,,,1,,,1,,,1,1,,,,,,,1,1,,,1,,,1,,,1,1,,,,,,,2,,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,3,1,2,,,37,2,2,3,3,,1,5,1,3,,,,1,,1,1,4,2,1,1,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,478,anonymous,4yb8f53b67qTVYwcJdvIw7,44397453,,1_3_and_4,0,R_3F59dks6dLsS95z,1,,{Invalid Expression},378,,
12/10/2025 16:17,12/10/2025 16:25,0,100,445,1,12/10/2025 16:25,R_3dXPDY7HNoGDTCN,,anonymous,EN,1,1,1,1,2,2,2,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,14,I can’t remember ,5,"1,2,3,5,6,8",,"1,2,6,8",,3,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,3,3,3,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,Friend gave food,,,,,,,,1,1,Friend gave food,,,,,,,,,1,Friend gave food,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Friend helped,,,,,,,,,,,,,,,,,,Friend helped,,,,,,,,,,,,,,,,,,Friend helped,2,,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,3,9,,32,2,2,3,4,,2,1,0,0,0,2,0,1,,1,1,4,2,3,7,,3,,2,No that’s it. ,Qual2676-0927DisasterFoodSecurity,,,,,,445,anonymous,2lkF57ojhTTnjIL3KOCiB9,44397453,,2_6_and_9,0,R_3dXPDY7HNoGDTCN,1,,{Invalid Expression},378,,
12/10/2025 16:19,12/10/2025 16:25,0,100,403,1,12/10/2025 16:25,R_5qxizPzlRH17Hjj,,anonymous,EN,1,1,1,2,1,2,2,,17,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,None ,4,"7,9",,1,,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,1,,,1,,1,,,1,,,,1,,,,,1,,,1,,1,,1,,,,1,,,1,,,,,,1,,,,,,1,,1,,1,,,1,,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,10,None ,34,2,2,3,4,,0,1,0,1,1,2,0,2,,1,1,2,3,1,1,,8,,1,,Qual2676-0927DisasterFoodSecurity,,,,,,403,anonymous,69ChFqcKG75MBvFT0ZJmxW,44397453,,5_and_7,0,R_5qxizPzlRH17Hjj,1,,{Invalid Expression},378,,
12/10/2025 16:16,12/10/2025 16:26,0,100,603,1,12/10/2025 16:26,R_7icRFbJhrknGiqt,,anonymous,EN,1,1,1,1,1,2,5,,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Drought ,7,7,,7,,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,4,2,4,1,,1,1,,,,,,,,1,1,1,,,,,,,,1,1,1,,,,,,,1,1,,,1,,,,,1,,,,,,,,,1,1,,,1,,,,,1,,,,,,,,,1,1,,,1,,,,,1,,,,,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,"2,3",2,,,33,2,2,4,3,,5,2,1,0,0,2,0,6,,1,1,4,2,2,7,,3,,2,None,Qual2676-0927DisasterFoodSecurity,,,,,,603,anonymous,7r1pwSlc6fBMcSAVoVhJIP,44397453,,1_3_and_4,0,R_7icRFbJhrknGiqt,1,,{Invalid Expression},378,,
12/10/2025 16:13,12/10/2025 16:27,0,100,821,1,12/10/2025 16:27,R_7Ngm6VBbLhcnv4w,,anonymous,EN,1,1,1,1,1,1,6,Mexican American ,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,7,Heat wave 2025,7,"1,10",,1,,3,5,1,1,1,1,1,1,1,1,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,3,2,2,,1,,1,,,,,,,,,1,,1,1,,1,,,1,,,,,,1,,,,1,1,,,,,,,,1,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,2,,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,4,"2,3,7,8,9",,46,2,1,,5,,5,2,0,1,0,2,0,3,,1,1,4,1,3,7,,8,,2,,Qual2676-0927DisasterFoodSecurity,,,,,,821,anonymous,5fJLknpQWHt3nL1UAFK3sI,44397442,,1_3_and_4,0,R_7Ngm6VBbLhcnv4w,1,,{Invalid Expression},367,,
12/10/2025 16:08,12/10/2025 16:27,0,100,1131,1,12/10/2025 16:27,R_6k04eP1CkEInAgH,,anonymous,EN,1,1,1,1,1,2,"1,2",,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,8,Beryl,5,"1,2,3,4,5,8,10",,"1,6,8,10",,3,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,3,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,1,1,3,2,1,1,3,2,1,1,1,3,4,1,,,,,1,1,1,,,,1,1,1,1,,,,,,,,1,1,1,,,,,,1,,,,,,,1,,,,,,1,,,,,1,1,,,,,,1,,,,,,1,,,,,1,1,,,,,,1,,,,,,1,,,,,3,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,"1,3,7,8",,54,2,2,3,5,,2,3,0,1,1,2,0,7,,1,1,4,3,2,3,,"1,2,4",,1,No,Qual2676-0927DisasterFoodSecurity,,,,,,1131,anonymous,43E0HaxgNzpEKHiD18FVIJ,44397453,,2_6_and_9,0,R_6k04eP1CkEInAgH,1,,{Invalid Expression},378,,
12/10/2025 16:20,12/10/2025 16:28,0,100,493,1,12/10/2025 16:28,R_7MfhkQSrYxTmoOf,,anonymous,EN,1,1,1,2,1,2,2,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,14,N/a,2,"4,7,8",,"5,7,9",,2,2,4,4,4,4,4,2,2,4,2,4,2,4,4,4,4,4,4,2,2,2,2,2,4,4,2,2,4,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,4,4,4,4,2,2,4,4,2,2,2,2,3,2,,,,,,,,,,,,1,1,1,,1,1,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,1,,1,1,,,1,1,,1,1,1,1,1,,,,1,,1,,,,,2,,3,3,3,3,3,3,3,3,2,2,3,3,1,1,1,1,2,2,,,30,2,2,3,3,,1,2,0,1,0,3,0,1,,1,1,4,2,1,"2,3,5",,"2,4",,2,Great ,Qual2676-0927DisasterFoodSecurity,,,,,,493,anonymous,5WMoWJoRaf7IWkOQnQBkD9,44397453,,2_6_and_9,0,R_7MfhkQSrYxTmoOf,1,,{Invalid Expression},378,,
12/10/2025 16:18,12/10/2025 16:29,0,100,660,1,12/10/2025 16:29,R_1K5tKBwqCOICJW1,,anonymous,EN,1,1,1,1,2,2,2,,23,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Mark,1,"3,6,7",,"4,6,9",,1,2,1,4,3,1,1,1,3,2,2,3,1,3,1,3,1,1,1,4,3,1,1,2,3,1,1,3,2,1,2,1,2,1,4,1,3,4,1,2,2,1,2,2,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,4,1,2,3,1,1,2,1,1,2,1,1,,1,,1,1,,1,1,Good job,,,,1,,,,,,Good job,,1,,,,,1,,1,Good job,,1,1,,1,,,1,1,,,1,1,,1,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,,1,1,,,1,,,,,,1,,,2,,1,3,2,1,3,2,1,3,3,4,4,2,2,2,4,3,1,3,2,,59,1,2,3,3,,2,3,0,0,0,2,0,1,,1,1,1,3,2,"2,4",,"2,4",,2,It's ok but I will make it ok,Qual2676-0927DisasterFoodSecurity,,,,,,660,anonymous,3CQthZgQnC3T2uiwnCqxT0,44397453,,1_3_and_4,0,R_1K5tKBwqCOICJW1,1,,{Invalid Expression},378,,
12/10/2025 16:19,12/10/2025 16:30,0,100,621,1,12/10/2025 16:30,R_629hfeWqWVwquam,,anonymous,EN,1,1,1,1,2,2,2,,13,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,The huge flooding,4,"1,2,3,4,5",,"1,5,6",,2,1,4,2,3,3,3,2,2,2,3,3,1,1,1,1,1,1,4,3,4,4,1,2,2,2,3,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,3,3,3,4,4,4,4,2,1,2,1,2,1,,,,,,,,,,Stocked up on gas,,,,,,,,,,Stocked up on gas,1,1,1,1,1,1,1,1,1,Stocked up on gas,,,,,,,,,,,,,,,,,,Water and gas,,,,,,,,,,,,,,,,,,Water and gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Water and gas,2,,4,4,4,4,3,3,3,3,4,4,4,4,3,2,2,2,1,3,10,None,47,2,2,3,4,,3,1,0,0,0,1,0,3,,1,1,4,3,1,7,,1,,2,No.,Qual2676-0927DisasterFoodSecurity,,,,,,621,anonymous,60KAtxuePxtMqNPpzDO9WP,44397453,,1_3_and_4,0,R_629hfeWqWVwquam,1,,{Invalid Expression},378,,
